//NAME,STATE,SKILL_ID,SKILL_LV,PERCENT,CASTINT_TIME,COOL_DOWN,DISPELL,IF_CASE,IF_VALUE
STING,RUSH_ST,WZ_QUAGMIRE,5,50,700,5000,NO_DISPEL,0,0
STONE_SHOOTER,BERSERK_ST,NPC_FIREATTACK,2,50,500,5000,NO_DISPEL,0,0
STONE_SHOOTER,BERSERK_ST,NPC_PIERCINGATT,2,50,0,5000,0,0,0
STROUF,BERSERK_ST,MG_LIGHTNINGBOLT,3,50,1500,5000,0,0,0
STROUF,RUSH_ST,MG_LIGHTNINGBOLT,3,50,1500,5000,0,0,0
STROUF,ANGRY_ST,MG_LIGHTNINGBOLT,3,50,1500,5000,0,0,0
STROUF,FOLLOW_ST,MG_LIGHTNINGBOLT,3,50,1500,5000,0,0,0
STROUF,IDLE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
STROUF,BERSERK_ST,NPC_WATERATTACK,1,200,0,5000,0,0,0
STROUF,ANGRY_ST,NPC_WATERATTACK,1,200,0,5000,0,0,0
STROUF,BERSERK_ST,SA_DISPELL,5,0,0,30000,0,0,0
STROUF,RUSH_ST,SA_DISPELL,5,0,0,30000,0,0,0
STROUF,ANGRY_ST,SA_DISPELL,5,0,0,30000,0,0,0
STROUF,FOLLOW_ST,SA_DISPELL,5,0,0,30000,0,0,0
STROUF,BERSERK_ST,WZ_WATERBALL,3,50,1500,5000,0,0,0
STROUF,ANGRY_ST,WZ_WATERBALL,3,50,1500,5000,0,0,0
SUCCUBUS,IDLE_ST,AL_TELEPORT,1,50,0,5000,0,0,0
SUCCUBUS,BERSERK_ST,NPC_BLINDATTACK,5,50,0,5000,0,0,0
SUCCUBUS,BERSERK_ST,NPC_BLOODDRAIN,1,200,0,5000,0,0,0
SUCCUBUS,BERSERK_ST,NPC_DARKNESSATTACK,3,50,500,5000,NO_DISPEL,0,0
SUCCUBUS,RUSH_ST,SA_REVERSEORCISH,1,5,0,30000,0,0,0
SUCCUBUS,BERSERK_ST,SA_REVERSEORCISH,1,5,0,30000,0,0,0
SWORDFISH,BERSERK_ST,NPC_WATERATTACK,1,200,0,5000,0,0,0
SWORDFISH,ANGRY_ST,NPC_WATERATTACK,1,200,0,5000,0,0,0
SWORDFISH,BERSERK_ST,WZ_WATERBALL,3,50,1500,5000,0,0,0
SWORDFISH,RUSH_ST,WZ_WATERBALL,3,50,1500,5000,0,0,0
SWORDFISH,ANGRY_ST,WZ_WATERBALL,3,50,1500,5000,0,0,0
SWORDFISH,FOLLOW_ST,WZ_WATERBALL,3,50,1500,5000,0,0,0
TAROU,BERSERK_ST,NPC_DARKNESSATTACK,1,200,0,5000,0,0,0
TAROU,BERSERK_ST,NPC_POISON,1,50,800,5000,NO_DISPEL,0,0
TENGU,RMOVE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
TENGU,BERSERK_ST,NPC_FIREATTACK,5,50,500,5000,NO_DISPEL,0,0
TENGU,ANGRY_ST,NPC_FIREATTACK,5,50,500,5000,NO_DISPEL,0,0
TENGU,RUSH_ST,NPC_STUNATTACK,3,50,1500,5000,NO_DISPEL,0,0
TENGU,FOLLOW_ST,NPC_STUNATTACK,3,50,1500,5000,NO_DISPEL,0,0
TENGU,BERSERK_ST,SM_PROVOKE,10,200,600,30000,NO_DISPEL,0,0
TENGU,RUSH_ST,SM_PROVOKE,10,200,600,30000,NO_DISPEL,0,0
TENGU,ANGRY_ST,SM_PROVOKE,10,200,600,30000,NO_DISPEL,0,0
TENGU,FOLLOW_ST,SM_PROVOKE,10,200,600,30000,NO_DISPEL,0,0
TENGU,BERSERK_ST,WZ_EARTHSPIKE,1,50,0,5000,NO_DISPEL,0,0
TENGU,BERSERK_ST,WZ_EARTHSPIKE,2,50,0,5000,NO_DISPEL,0,0
TENGU,BERSERK_ST,WZ_EARTHSPIKE,3,50,0,5000,NO_DISPEL,0,0
TENGU,ANGRY_ST,WZ_EARTHSPIKE,1,50,0,5000,NO_DISPEL,0,0
TENGU,ANGRY_ST,WZ_EARTHSPIKE,2,50,0,5000,NO_DISPEL,0,0
TENGU,ANGRY_ST,WZ_EARTHSPIKE,3,50,0,5000,NO_DISPEL,0,0
THARA_FROG,BERSERK_ST,NPC_WATERATTACK,3,200,500,5000,NO_DISPEL,0,0
THE_PAPER,BERSERK_ST,NPC_COMBOATTACK,2,50,700,5000,NO_DISPEL,0,0
THE_PAPER,ANGRY_ST,NPC_COMBOATTACK,2,50,700,5000,NO_DISPEL,0,0
THE_PAPER,BERSERK_ST,NPC_DEFENDER,1,50,0,5000,0,IF_RANGEATTACKED,0
THE_PAPER,RUSH_ST,NPC_DEFENDER,1,50,0,5000,0,IF_RANGEATTACKED,0
THE_PAPER,ANGRY_ST,NPC_DEFENDER,1,50,0,5000,0,IF_RANGEATTACKED,0
THE_PAPER,FOLLOW_ST,NPC_DEFENDER,1,50,0,5000,0,IF_RANGEATTACKED,0
THIEF_BUG_EGG,IDLE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
THIEF_BUG_EGG,IDLE_ST,NPC_METAMORPHOSIS,1,1,2000,5000,NO_DISPEL,0,0
TIRFING,BERSERK_ST,AS_SONICBLOW,10,50,800,5000,NO_DISPEL,0,0
TIRFING,RUSH_ST,CR_AUTOGUARD,10,200,0,300000,0,IF_RANGEATTACKED,0
TIRFING,BERSERK_ST,CR_AUTOGUARD,10,50,0,300000,0,0,0
TIRFING,BERSERK_ST,NPC_DARKNESSATTACK,3,50,500,5000,NO_DISPEL,0,0
TIRFING,IDLE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
TIRFING,BERSERK_ST,NPC_PIERCINGATT,3,50,0,5000,0,0,0
TOAD,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
TOAD,IDLE_ST,NPC_SUMMONSLAVE,1,1000,2000,60000,NO_DISPEL,IF_SLAVENUM,3
TOAD,BERSERK_ST,NPC_WATERATTACK,3,50,500,5000,NO_DISPEL,0,0
TRI_JOINT,BERSERK_ST,NPC_GROUNDATTACK,2,50,500,5000,NO_DISPEL,0,0
VADON,RUSH_ST,CR_AUTOGUARD,2,200,0,300000,0,IF_RANGEATTACKED,0
VADON,BERSERK_ST,CR_AUTOGUARD,2,50,0,300000,0,0,0
VADON,BERSERK_ST,NPC_STUNATTACK,2,50,1500,5000,NO_DISPEL,0,0
VADON,BERSERK_ST,NPC_WATERATTACK,1,200,0,5000,0,0,0
VAGABOND_WOLF,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
VAGABOND_WOLF,BERSERK_ST,NPC_COMBOATTACK,1,50,700,5000,NO_DISPEL,0,0
VAGABOND_WOLF,RUSH_ST,NPC_EMOTION,1,200,0,5000,0,0,0
VAGABOND_WOLF,BERSERK_ST,NPC_GROUNDATTACK,3,50,500,5000,NO_DISPEL,0,0
VAGABOND_WOLF,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,2000,60000,NO_DISPEL,IF_SLAVENUM,3
VAGABOND_WOLF,IDLE_ST,NPC_SUMMONSLAVE,1,1000,2000,60000,NO_DISPEL,IF_SLAVENUM,3
VERIT,MOVEITEM_ST,NPC_EMOTION,1,200,0,5000,0,0,0
VERIT,BERSERK_ST,NPC_POISON,2,50,800,5000,NO_DISPEL,0,0
VERIT,RUSH_ST,NPC_PROVOCATION,1,20,0,5000,0,0,0
VIOLY,BERSERK_ST,NPC_CURSEATTACK,3,50,800,5000,NO_DISPEL,0,0
VIOLY,BERSERK_ST,NPC_DARKBREATH,2,50,800,5000,NO_DISPEL,0,0
VIOLY,BERSERK_ST,PR_LEXDIVINA,5,50,1000,5000,0,0,0
VITATA,BERSERK_ST,AM_POTIONPITCHER,2,1000,500,5000,0,IF_COMRADEHP,60
VITATA,RUSH_ST,AM_POTIONPITCHER,2,1000,500,5000,0,IF_COMRADEHP,60
VITATA,BERSERK_ST,AM_POTIONPITCHER,2,1000,500,5000,0,IF_HP,30
VITATA,RUSH_ST,AM_POTIONPITCHER,2,1000,500,5000,0,IF_HP,30
VITATA,BERSERK_ST,NPC_GROUNDATTACK,1,200,0,5000,0,0,0
VOCAL,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
VOCAL,BERSERK_ST,NPC_COMBOATTACK,2,50,700,5000,NO_DISPEL,0,0
VOCAL,BERSERK_ST,NPC_GROUNDATTACK,1,200,0,5000,0,0,0
VOCAL,BERSERK_ST,NPC_SILENCEATTACK,3,50,700,5000,NO_DISPEL,0,0
VOCAL,RUSH_ST,NPC_SILENCEATTACK,3,50,700,5000,NO_DISPEL,0,0
VOCAL,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,2000,60000,NO_DISPEL,IF_SLAVENUM,3
VOCAL,IDLE_ST,NPC_SUMMONSLAVE,1,1000,2000,60000,NO_DISPEL,IF_SLAVENUM,3
WANDERER,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
WANDERER,BERSERK_ST,KN_AUTOCOUNTER,5,50,0,5000,0,0,0
WANDERER,IDLE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
WANDERER,BERSERK_ST,NPC_SPLASHATTACK,1,200,0,5000,0,IF_ENEMYCOUNT,2
WANDERER,BERSERK_ST,RG_INTIMIDATE,1,50,0,5000,0,0,0
WHISPER,BERSERK_ST,AS_CLOAKING,1,200,200,5000,0,0,0
WHISPER,IDLE_ST,AS_CLOAKING,1,200,200,5000,0,0,0
WHISPER,RUSH_ST,AS_CLOAKING,1,200,200,5000,0,0,0
WHISPER,IDLE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
WHISPER,RUSH_ST,NPC_EMOTION,1,20,0,5000,0,0,0
WHISPER,IDLE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
WICKED_NYMPH,BERSERK_ST,AL_HEAL,3,1000,500,5000,0,IF_COMRADEHP,60
WICKED_NYMPH,IDLE_ST,AL_HEAL,3,1000,500,5000,0,IF_COMRADEHP,60
WICKED_NYMPH,RUSH_ST,AL_HEAL,3,1000,500,5000,0,IF_COMRADEHP,60
WICKED_NYMPH,BERSERK_ST,AL_HEAL,3,1000,500,5000,0,IF_HP,30
WICKED_NYMPH,IDLE_ST,AL_HEAL,3,1000,500,5000,0,IF_HP,30
WICKED_NYMPH,RUSH_ST,AL_HEAL,3,1000,500,5000,0,IF_HP,30
WICKED_NYMPH,BERSERK_ST,SA_DISPELL,5,0,0,5000,0,0,0
WILD_GINSENG,BERSERK_ST,NPC_BARRIER,1,200,3000,5000,NO_DISPEL,IF_HP,30
WILD_GINSENG,BERSERK_ST,NPC_MAGICALATTACK,1,50,1000,5000,NO_DISPEL,0,0
WILD_ROSE,BERSERK_ST,AS_SONICBLOW,5,50,800,5000,NO_DISPEL,0,0
WILD_ROSE,MOVEITEM_ST,NPC_EMOTION,1,200,0,5000,0,0,0
WILD_ROSE,BERSERK_ST,NPC_WINDATTACK,1,200,0,5000,0,0,0
WILOW,BERSERK_ST,NPC_GROUNDATTACK,1,200,0,5000,0,0,0
WILOW,BERSERK_ST,NPC_TELEKINESISATTACK,5,50,0,5000,0,0,0
WILOW,RUSH_ST,NPC_TELEKINESISATTACK,5,50,0,5000,0,0,0
WIND_GHOST,IDLE_ST,HT_SHOCKWAVE,5,50,0,300000,0,0,0
WIND_GHOST,BERSERK_ST,MG_LIGHTNINGBOLT,5,50,1500,5000,0,0,0
WIND_GHOST,RUSH_ST,MG_LIGHTNINGBOLT,5,50,1500,5000,0,0,0
WIND_GHOST,IDLE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
WIND_GHOST,BERSERK_ST,NPC_MAGICALATTACK,1,50,1000,5000,NO_DISPEL,0,0
WIND_GHOST,BERSERK_ST,WZ_JUPITEL,3,50,1500,5000,0,0,0
WIND_GHOST,RUSH_ST,WZ_JUPITEL,3,50,1500,5000,0,0,0
WOLF,BERSERK_ST,NPC_GROUNDATTACK,2,50,500,5000,NO_DISPEL,0,0
WOLF,RUSH_ST,NPC_PROVOCATION,1,20,0,5000,0,0,0
WOODEN_GOLEM,IDLE_ST,AL_HEAL,1,200,0,5000,0,0,0
WOODEN_GOLEM,BERSERK_ST,NPC_SPLASHATTACK,1,200,0,5000,0,IF_ENEMYCOUNT,2
WOODEN_GOLEM,BERSERK_ST,NPC_STUNATTACK,2,50,1500,5000,NO_DISPEL,0,0
WOOTAN_FIGHTER,BERSERK_ST,KN_TWOHANDQUICKEN,9,200,0,120000,0,IF_HP,30
WOOTAN_FIGHTER,BERSERK_ST,SM_MAGNUM,5,50,500,5000,NO_DISPEL,0,0
WOOTAN_SHOOTER,BERSERK_ST,NPC_GUIDEDATTACK,2,50,1000,20000,NO_DISPEL,0,0
WOOTAN_SHOOTER,BERSERK_ST,NPC_STUNATTACK,2,50,1500,5000,NO_DISPEL,0,0
WORM_TAIL,BERSERK_ST,NPC_GROUNDATTACK,2,50,500,5000,NO_DISPEL,0,0
WRAITH,BERSERK_ST,NPC_BLINDATTACK,3,50,0,5000,0,0,0
WRAITH,BERSERK_ST,NPC_CURSEATTACK,3,50,800,5000,NO_DISPEL,0,0
WRAITH,RUSH_ST,NPC_CURSEATTACK,3,50,800,5000,NO_DISPEL,0,0
WRAITH,BERSERK_ST,NPC_ENERGYDRAIN,1,50,0,5000,0,0,0
WRAITH_DEAD,RUSH_ST,AL_DECAGI,9,50,1000,5000,NO_DISPEL,0,0
WRAITH_DEAD,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
WRAITH_DEAD,RUSH_ST,AS_GRIMTOOTH,5,200,0,5000,0,0,0
WRAITH_DEAD,BERSERK_ST,NPC_CURSEATTACK,5,50,800,5000,NO_DISPEL,0,0
WRAITH_DEAD,RUSH_ST,NPC_CURSEATTACK,5,50,800,5000,NO_DISPEL,0,0
WRAITH_DEAD,BERSERK_ST,NPC_POISON,5,50,800,5000,NO_DISPEL,0,0
YOYO,IDLE_ST,AM_POTIONPITCHER,1,50,1500,5000,0,0,0
YOYO,MOVEITEM_ST,NPC_EMOTION,1,200,0,5000,0,0,0
YOYO,BERSERK_ST,NPC_GROUNDATTACK,1,200,0,5000,0,0,0
YOYO,RUSH_ST,NPC_PROVOCATION,1,20,0,5000,0,0,0
YOYO,RUSH_ST,SM_PROVOKE,10,50,600,5000,0,0,0
YOYO,RUSH_ST,TF_THROWSTONE,1,200,0,5000,0,0,0
ZENORC,BERSERK_ST,NPC_DARKNESSATTACK,3,50,500,5000,NO_DISPEL,0,0
ZENORC,MOVEITEM_ST,NPC_EMOTION,1,200,0,5000,0,0,0
ZENORC,BERSERK_ST,NPC_POISON,2,50,800,5000,NO_DISPEL,0,0
ZEROM,RMOVE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
ZEROM,RUSH_ST,NPC_EMOTION,1,20,0,5000,0,0,0
ZEROM,IDLE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
ZEROM,FOLLOW_ST,NPC_EMOTION,1,20,0,5000,0,0,0
ZEROM,BERSERK_ST,NPC_FIREATTACK,3,50,500,5000,NO_DISPEL,0,0
ZEROM,ANGRY_ST,NPC_FIREATTACK,3,50,500,5000,NO_DISPEL,0,0
ZEALOTUS,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
ZEALOTUS,BERSERK_ST,AS_SONICBLOW,10,50,800,5000,NO_DISPEL,0,0
ZEALOTUS,RUSH_ST,NPC_EMOTION,1,200,0,5000,0,0,0
ZEALOTUS,BERSERK_ST,NPC_GUIDEDATTACK,3,50,1000,20000,NO_DISPEL,0,0
ZEALOTUS,BERSERK_ST,NPC_LICK,3,50,0,5000,0,0,0
ZEALOTUS,IDLE_ST,NPC_SUMMONSLAVE,1,1000,2000,60000,NO_DISPEL,IF_SLAVENUM,0
ZIPPER_BEAR,BERSERK_ST,NPC_CRITICALSLASH,1,50,500,5000,NO_DISPEL,0,0
ZIPPER_BEAR,BERSERK_ST,NPC_STUNATTACK,2,50,1500,5000,NO_DISPEL,0,0
ZOMBIE,BERSERK_ST,NPC_POISON,1,50,800,5000,NO_DISPEL,0,0
ZOMBIE,ANGRY_ST,NPC_POISON,1,50,800,5000,NO_DISPEL,0,0
ZOMBIE_MASTER,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
ZOMBIE_MASTER,BERSERK_ST,KN_BRANDISHSPEAR,5,50,1000,5000,NO_DISPEL,0,0
ZOMBIE_MASTER,BERSERK_ST,NPC_POISON,3,50,800,5000,NO_DISPEL,0,0
ZOMBIE_MASTER,IDLE_ST,NPC_SUMMONSLAVE,1,1000,2000,60000,NO_DISPEL,IF_SLAVENUM,0
ZOMBIE_PRISONER,BERSERK_ST,NPC_POISON,3,50,800,5000,NO_DISPEL,0,0
CIVIL_SERVANT,IDLE_ST,AM_POTIONPITCHER,4,1000,500,5000,0,IF_COMRADEHP,60
CIVIL_SERVANT,BERSERK_ST,AM_POTIONPITCHER,4,1000,500,10000,0,0,0
CIVIL_SERVANT,IDLE_ST,AM_POTIONPITCHER,4,1000,500,10000,0,0,0
DANCING_DRAGON,IDLE_ST,NPC_EMOTION,1,1000,0,3000,0,0,0
DANCING_DRAGON,BERSERK_ST,NPC_EMOTION,1,1000,0,3000,0,0,0
DANCING_DRAGON,RUSH_ST,NPC_EMOTION,1,1000,0,3000,0,0,0
GARM_BABY,BERSERK_ST,NPC_LICK,3,200,0,5000,0,0,0
INCREASE_SOIL,BERSERK_ST,NPC_METAMORPHOSIS,1,5,5000,5000,NO_DISPEL,0,0
LI_ME_MANG_RYANG,BERSERK_ST,NPC_CRITICALSLASH,1,50,500,5000,0,0,0
LI_ME_MANG_RYANG,RUSH_ST,NPC_RANGEATTACK,1,200,0,5000,0,0,0
AMON_RA,IDLE_ST,NPC_BLOODDRAIN,1,200,0,5000,0,0,0
AMON_RA,IDLE_ST,NPC_BLOODDRAIN,1,200,0,5000,0,0,0
AMON_RA,BERSERK_ST,NPC_BLOODDRAIN,1,200,0,5000,0,0,0
AMON_RA,BERSERK_ST,NPC_BLOODDRAIN,1,200,0,5000,0,0,0
AMON_RA,BERSERK_ST,NPC_DARKBLESSING,1,1000,0,2000,NO_DISPEL,0,0
AMON_RA,IDLE_ST,NPC_SUMMONMONSTER,1,1000,0,10000,0,IF_SKILLUSE,AL_HEAL
AMON_RA,IDLE_ST,NPC_SUMMONMONSTER,1,1000,0,10000,0,IF_SKILLUSE,MG_FIREWALL
AMON_RA,IDLE_ST,NPC_SUMMONMONSTER,1,1000,0,10000,0,IF_SKILLUSE,MG_THUNDERSTORM
AMON_RA,IDLE_ST,NPC_SUMMONMONSTER,1,1000,0,10000,0,IF_SKILLUSE,PR_MAGNUS
AMON_RA,IDLE_ST,NPC_SUMMONMONSTER,1,1000,0,10000,0,IF_SKILLUSE,WZ_METEOR
AMON_RA,IDLE_ST,NPC_SUMMONMONSTER,1,1000,0,10000,0,IF_SKILLUSE,WZ_STORMGUST
AMON_RA,IDLE_ST,NPC_SUMMONMONSTER,1,1000,0,10000,0,IF_MAGICLOCKED,0
AMON_RA,BERSERK_ST,NPC_SUMMONMONSTER,1,1000,0,10000,0,IF_MAGICLOCKED,0
AMON_RA,IDLE_ST,NPC_SUMMONMONSTER,1,1000,0,10000,0,IF_RANGEATTACKED,0
AMON_RA,BERSERK_ST,NPC_SUMMONMONSTER,1,1000,0,10000,0,IF_RANGEATTACKED,0
AMON_RA,IDLE_ST,WZ_FIREPILLAR,10,1000,0,2000,0,0,0
AMON_RA,IDLE_ST,WZ_FIREPILLAR,10,1000,0,2000,0,0,0
AMON_RA,IDLE_ST,WZ_METEOR,10,1000,0,0,0,IF_SKILLUSE,AL_HEAL
AMON_RA,IDLE_ST,WZ_METEOR,10,1000,0,0,0,IF_SKILLUSE,MG_FIREWALL
AMON_RA,IDLE_ST,WZ_METEOR,10,1000,0,0,0,IF_SKILLUSE,MG_THUNDERSTORM
AMON_RA,IDLE_ST,WZ_METEOR,10,1000,0,0,0,IF_SKILLUSE,PR_MAGNUS
AMON_RA,IDLE_ST,WZ_METEOR,10,1000,0,0,0,IF_SKILLUSE,WZ_METEOR
AMON_RA,IDLE_ST,WZ_METEOR,10,1000,0,0,0,IF_SKILLUSE,WZ_STORMGUST
AMON_RA,IDLE_ST,WZ_METEOR,10,1000,0,0,0,IF_MAGICLOCKED,0
AMON_RA,IDLE_ST,WZ_METEOR,10,1000,0,0,0,IF_RANGEATTACKED,0
ARCHANGELING,BERSERK_ST,AL_HEAL,10,1000,0,1000,NO_DISPEL,IF_COMRADEHP,50
ARCHANGELING,RUSH_ST,AL_HEAL,10,1000,0,1000,NO_DISPEL,IF_COMRADEHP,50
ARCHANGELING,BERSERK_ST,AL_HEAL,10,1000,0,0,NO_DISPEL,IF_HP,50
ARCHANGELING,RUSH_ST,AL_HEAL,10,1000,0,0,NO_DISPEL,IF_HP,50
ARCHANGELING,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
ARCHANGELING,IDLE_ST,AL_TELEPORT,1,500,0,5000,0,IF_RUDEATTACK,0
ARCHANGELING,RMOVE_ST,AL_TELEPORT,1,500,0,5000,0,IF_RUDEATTACK,0
ARCHANGELING,BERSERK_ST,CR_GRANDCROSS,1,200,0,0,0,0,0
ARCHANGELING,BERSERK_ST,NPC_BARRIER,1,50,1000,5000,NO_DISPEL,IF_HP,30
ARCHANGELING,BERSERK_ST,NPC_HOLYATTACK,5,50,0,5000,NO_DISPEL,0,0
ARCHANGELING,RUSH_ST,NPC_HOLYATTACK,5,50,0,5000,NO_DISPEL,0,0
ARCHANGELING,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,700,60000,NO_DISPEL,IF_SLAVENUM,3
ARCHANGELING,IDLE_ST,NPC_SUMMONSLAVE,1,1000,700,60000,NO_DISPEL,IF_SLAVENUM,3
ARCHANGELING,BERSERK_ST,RG_INTIMIDATE,5,200,0,5000,0,0,0
BAPHOMET,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
BAPHOMET,IDLE_ST,AL_TELEPORT,1,500,0,5000,0,IF_RUDEATTACK,0
BAPHOMET,RMOVE_ST,AL_TELEPORT,1,500,0,5000,0,IF_RUDEATTACK,0
BAPHOMET,BERSERK_ST,KN_BRANDISHSPEAR,10,200,500,5000,NO_DISPEL,0,0
BAPHOMET,BERSERK_ST,NPC_DARKBREATH,5,200,800,5000,NO_DISPEL,0,0
BAPHOMET,BERSERK_ST,NPC_GUIDEDATTACK,5,50,0,20000,NO_DISPEL,0,0
BAPHOMET,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,700,10000,NO_DISPEL,IF_SLAVENUM,3
BAPHOMET,IDLE_ST,NPC_SUMMONSLAVE,1,1000,700,10000,NO_DISPEL,IF_SLAVENUM,3
BAPHOMET,RUSH_ST,WZ_VERMILION,10,500,500,2000,NO_DISPEL,IF_SKILLUSE,MG_FIREWALL
BAPHOMET,BERSERK_ST,WZ_VERMILION,10,200,500,2000,NO_DISPEL,0,0
BAPHOMET,RUSH_ST,WZ_VERMILION,10,200,500,2000,NO_DISPEL,0,0
DARK_LORD,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
DARK_LORD,IDLE_ST,AL_TELEPORT,1,500,0,5000,0,IF_RUDEATTACK,0
DARK_LORD,RMOVE_ST,AL_TELEPORT,1,500,0,5000,0,IF_RUDEATTACK,0
DARK_LORD,RUSH_ST,MG_FIREWALL,10,200,500,5000,NO_DISPEL,0,0
DARK_LORD,BERSERK_ST,NPC_DARKBLESSING,1,50,800,5000,NO_DISPEL,0,0
DARK_LORD,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,700,60000,NO_DISPEL,IF_SLAVENUM,3
DARK_LORD,IDLE_ST,NPC_SUMMONSLAVE,1,1000,700,60000,NO_DISPEL,IF_SLAVENUM,3
DARK_LORD,RUSH_ST,WZ_METEOR,10,500,500,2000,NO_DISPEL,IF_SKILLUSE,MG_FIREWALL
DARK_LORD,BERSERK_ST,WZ_METEOR,10,500,500,2000,NO_DISPEL,0,0
DARK_LORD,RUSH_ST,WZ_METEOR,10,500,500,2000,NO_DISPEL,0,0
DARK_SNAKE_LORD,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
DARK_SNAKE_LORD,BERSERK_ST,NPC_DARKBREATH,5,200,800,5000,NO_DISPEL,0,0
DARK_SNAKE_LORD,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,700,60000,NO_DISPEL,IF_SLAVENUM,2
DARK_SNAKE_LORD,IDLE_ST,NPC_SUMMONSLAVE,1,1000,700,60000,NO_DISPEL,IF_SLAVENUM,2
DARK_SNAKE_LORD,BERSERK_ST,SM_MAGNUM,10,200,0,5000,0,IF_ENEMYCOUNT,2
DOPPELGANGER,BERSERK_ST,AL_DECAGI,10,50,0,20000,NO_DISPEL,0,0
DOPPELGANGER,RUSH_ST,AL_DECAGI,10,50,0,20000,NO_DISPEL,0,0
DOPPELGANGER,BERSERK_ST,AL_HEAL,10,1000,0,5000,0,IF_HP,30
DOPPELGANGER,RUSH_ST,AL_HEAL,10,1000,0,5000,0,IF_HP,30
DOPPELGANGER,BERSERK_ST,AL_HEAL,10,1000,0,5000,0,IF_COMRADEHP,60
DOPPELGANGER,RUSH_ST,AL_HEAL,10,1000,0,5000,0,IF_COMRADEHP,60
DOPPELGANGER,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
DOPPELGANGER,IDLE_ST,AL_TELEPORT,1,500,0,5000,0,IF_RUDEATTACK,0
DOPPELGANGER,RMOVE_ST,AL_TELEPORT,1,500,0,5000,0,IF_RUDEATTACK,0
DOPPELGANGER,RUSH_ST,BS_HAMMERFALL,10,1000,0,5000,0,IF_SKILLUSE,MG_FIREWALL
DOPPELGANGER,BERSERK_ST,BS_HAMMERFALL,10,200,0,5000,0,0,0
DOPPELGANGER,RUSH_ST,BS_HAMMERFALL,10,200,0,5000,0,0,0
DOPPELGANGER,RUSH_ST,CR_AUTOGUARD,10,200,500,300000,NO_DISPEL,IF_RANGEATTACKED,0
DOPPELGANGER,BERSERK_ST,CR_AUTOGUARD,10,200,500,300000,NO_DISPEL,0,0
DOPPELGANGER,BERSERK_ST,KN_TWOHANDQUICKEN,10,1000,0,120000,0,IF_HP,30
DOPPELGANGER,BERSERK_ST,NPC_CRITICALSLASH,1,200,0,5000,0,0,0
DOPPELGANGER,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,700,10000,NO_DISPEL,IF_SLAVENUM,3
DOPPELGANGER,IDLE_ST,NPC_SUMMONSLAVE,1,1000,700,10000,NO_DISPEL,IF_SLAVENUM,3
DRACULA,RUSH_ST,AL_DECAGI,10,200,0,5000,NO_DISPEL,0,0
DRACULA,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
DRACULA,IDLE_ST,AL_TELEPORT,1,500,0,5000,0,IF_RUDEATTACK,0
DRACULA,RMOVE_ST,AL_TELEPORT,1,500,0,5000,0,IF_RUDEATTACK,0
DRACULA,RUSH_ST,AS_GRIMTOOTH,5,200,0,5000,0,0,0
DRACULA,BERSERK_ST,NPC_BLOODDRAIN,1,300,0,0,0,0,0
DRACULA,RUSH_ST,NPC_ENERGYDRAIN,1,1000,0,0,0,IF_SKILLUSE,MG_FIREWALL
DRACULA,RUSH_ST,NPC_ENERGYDRAIN,1,300,0,0,0,0,0
DRACULA,BERSERK_ST,NPC_SILENCEATTACK,5,200,0,5000,NO_DISPEL,0,0
DRACULA,RUSH_ST,NPC_SILENCEATTACK,5,200,0,5000,NO_DISPEL,0,0
