ID,Name,JName,SType,MLV,SP1,SP2,SP3,SP4,SP5,SP6,SP7,SP8,SP9,SP10,Delay1,Delay2,Delay3,Delay4,Delay5,Delay6,Delay7,Delay8,Delay9,Delay10,HP,JLevel,Item1,Item1Count,Item2,Item2Count,Item3,Item3Count,Item4,Item4Count,Item5,Item5Count,Item6,Item6Count,Item7,Item7Count,Cast,CastLv+,CastLim,Range,Ele,Dat1_1,Dat1_2,Dat1_3,Dat1_4,Dat1_5,Dat1_6,Dat1_7,Dat1_8,Dat1_9,Dat1_10,Dat2_1,Dat2_2,Dat2_3,Dat2_4,Dat2_5,Dat2_6,Dat2_7,Dat2_8,Dat2_9,Dat2_10,Dat3_1,Dat3_2,Dat3_3,Dat3_4,Dat3_5,Dat3_6,Dat3_7,Dat3_8,Dat3_9,Dat3_10,Dat4_1,Dat4_2,Dat4_3,Dat4_4,Dat4_5,Dat4_6,Dat4_7,Dat4_8,Dat4_9,Dat4_10,Range2,Icon,Job,JobA,JobB,Req1_1,RLV1_1,Req2_1,RLV2_1,Req3_1,RLV3_1,Req4_1,RLV4_1,Req5_1,RLV5_1,Req2_1,RLV2_1,Req2_2,RLV2_2,Req2_3,RLV2_3,Req2_4,RLV2_4,Req2_5,RLV2_5 
351,NPC_SPEEDUP,NPC_SPEEDUP,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,NPC_INVISIBLE,NPC_INVISIBLE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,NPC_EMOTION_ON,NPC_EMOTION_ON,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,NPC_CALLSLAVE,NPC_CALLSLAVE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,LK_AURABLADE,Aura_Blade,4,5,22,24,26,28,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,60,80,100,120,,,,,,10,20,30,40,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,5,5,7,3,3,5,,,,,,,,,,,,,,
356,LK_PARRYING,Parrying,4,10,50,50,50,50,50,50,50,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,20,25,30,35,40,45,50,55,60,23,26,29,32,35,38,41,44,47,50,,,,,,,,,,,,,,,,,,,,,,,,128,,7,10,6,5,60,3,,,,,,,,,,,,,,
357,LK_CONCENTRATION,Concentration,4,5,50,52,54,56,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,30,35,40,45,,,,,,10,20,30,40,50,,,,,,5,10,15,20,25,,,,,,5,10,15,20,25,,,,,,,,,128,,55,5,63,1,4,1,,,,,,,,,,,,,,
358,LK_TENSIONRELAX,Tension_Relax,4,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,6,,4,10,8,3,,,,,,,,,,,,,,
359,LK_BERSERK,Berserk,4,1,1,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,55,7,56,5,63,1,59,2,57,5,,,,,,,,,,
360,LK_FURY,Fury,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,,,,,,,,,,,,,,,,,,,,
361,HP_ASSUMPTIO,Assumptio,4,5,20,25,30,35,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,20,30,40,50,60,,,,,,50,50,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,33,1,9,3,66,3,,,,,,,,,,,,,,
362,HP_BASILICA,Basilica,4,5,80,90,100,110,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,,,9,,20,25,30,35,40,,,,,,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,75,2,9,1,73,3,,,,,,,,,,,,,,
363,HP_MEDITATIO,Meditation,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,9,12,15,18,21,24,27,30,1,2,3,4,5,6,7,8,9,10,2,4,6,8,10,12,14,16,18,20,,,,,,,,,,,,,,256,,9,5,76,5,68,3,,,,,,,,,,,,,,
364,HW_SOULDRAIN,Soul_Drain,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,125,140,155,170,185,200,215,230,245,2,4,6,8,10,12,14,16,18,20,,,,,,,,,,,,,,,,,,,,,,,,66048,,9,5,13,7,,,,,,,,,,,,,,,,
365,HW_MAGICCRASHER,Magic_Crasher,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512,,9,1,,,,,,,,,,,,,,,,,,
366,HW_MAGICPOWER,Magic_Power,0,10,20,25,30,35,40,45,50,55,60,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,6,8,10,12,14,16,18,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512,,,,,,,,,,,,,,,,,,,,,
367,PA_PRESSURE,Pressure,2,5,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,16384,,8,5,248,5,250,2,,,,,,,,,,,,,,
368,PA_SACRIFICE,Sacrificial_Ritual,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16384,,8,1,248,5,255,3,,,,,,,,,,,,,,
369,PA_GOSPEL,Gospel,4,10,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16384,,248,8,22,3,23,5,,,,,,,,,,,,,,
370,CH_PALMSTRIKE,Palm_Push_Strike,1,5,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32768,,259,7,261,5,,,,,,,,,,,,,,,,
371,CH_TIGERFIST,Tiger_Knuckle_Fist,4,5,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32768,,259,5,263,5,261,5,273,3,,,,,,,,,,,,
372,CH_CHAINCRUSH,Chain_Crush_Combo,1,10,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32768,,259,5,261,5,371,2,,,,,,,,,,,,,,
373,PF_HPCONVERSION,Health_Conversion,4,5,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65536,,9,1,276,1,,,,,,,,,,,,,,,,
374,PF_SOULCHANGE,Soul_Change,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65536,,276,3,277,2,,,,,,,,,,,,,,,,
375,PF_SOULBURN,Soul_Burn,0,5,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65536,,275,5,276,3,289,3,,,,,,,,,,,,,,
376,ASC_KATAR,Advanced_Katar_Mastery,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,14,16,18,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,48,5,134,7,,,,,,,,,,,,,,,,
377,ASC_HALLUCINATION,Hallucination_Walk,4,10,45,50,55,60,65,70,75,80,85,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,12,14,16,18,20,22,24,26,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,49,5,135,5,,,,,,,,,,,,,,,,
378,ASC_EDP,Deadly_Poison_Enchantment,16,5,60,70,80,90,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,250,300,350,400,,,,,,400,450,500,550,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,407,1,,,,,,,,,,,,,,,,,,
379,ASC_BREAKER,Breaker,1,10,20,20,20,20,20,30,30,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,48,5,52,5,135,3,138,6,,,,,,,,,,,,
380,SN_SIGHT,True_Sight,4,10,20,20,25,25,30,30,35,35,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,25,25,30,30,35,35,40,40,3,6,9,12,15,18,21,24,27,30,2,4,6,8,10,12,14,16,18,20,1,2,3,4,5,6,7,8,9,10,,,,2048,,45,10,43,10,44,10,127,1,,,,,,,,,,,,
381,SN_FALCONASSAULT,Falcon_Assault,1,5,30,34,38,42,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,15,,100,150,200,250,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2048,,44,5,127,1,129,5,128,3,,,,,,,,,,,,
382,SN_SHARPSHOOTING,Sharpshooting,1,5,18,21,24,27,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,150,200,250,300,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,,46,5,45,10,,,,,,,,,,,,,,,,
383,SN_WINDWALK,Wind_Walk,4,10,23,26,29,32,35,38,41,44,47,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,,,,,120,140,160,180,200,220,240,260,280,300,2,4,6,8,10,12,14,16,18,20,1,1,2,2,3,3,4,4,5,5,,,,,,,,,,,,,,2048,,45,9,,,,,,,,,,,,,,,,,,
384,WS_MELTDOWN,Meltdown,4,10,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,109,3,105,1,107,5,113,3,,,,,,,,,,,,
385,WS_CREATECOIN,Create_Coins,4,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,94,5,95,5,96,3,97,2,,,,,,,,,,,,
386,WS_CREATENUGGET,Create_Nuggets,4,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,97,3,106,1,107,5,,,,,,,,,,,,,,
387,WS_CARTBOOST,Cart_Boost,4,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,39,5,153,1,154,1,105,1,,,,,,,,,,,,
388,WS_SYSTEMCREATE,Create_System_tower,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,107,10,112,3,,,,,,,,,,,,,,,,
389,ST_CHASEWALK,Chase_Walk,4,5,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131072,,51,5,213,3,,,,,,,,,,,,,,,,
390,ST_REJECTSWORD,Reject_Sword,4,5,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131072,,215,1,,,,,,,,,,,,,,,,,,
391,ST_STEALBACKPACK,Steal_Backpack,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131072,,,,,,,,,,,,,,,,,,,,,
392,CR_ALCHEMY,Alchemy,4,5,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262144,,228,5,,,,,,,,,,,,,,,,,,
393,CR_SYNTHESISPOTION,Potion_Synthesis,4,5,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262144,,226,6,392,2,,,,,,,,,,,,,,,,
394,CG_ARROWVULCAN,Vulcan_Arrow,1,10,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572864,,46,5,315,7,,,,,,,46,5,323,7,,,,,,
395,CG_MOONLIT,Moonlight_Petals,4,5,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572864,,45,5,315,7,,,,,,,,,323,7,,,,,,
396,CG_MARIONETTE,Marionette_Control,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572864,,45,10,315,5,,,,,,,45,10,323,5,,,,,,
397,LK_SPIRALPIERCE,Spiral_Pierce,1,5,13,15,17,19,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,,,1,,150,200,250,300,250,,,,,,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,128,,55,10,56,5,63,1,58,5,,,,,,,,,,,,
398,LK_HEADCRUSH,Head_Crusher,1,5,23,23,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,120,140,160,180,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,55,9,63,1,,,,,,,,,,,,,,,,
399,LK_JOINTBEAT,Joint_Beat,1,10,22,24,26,28,30,32,34,36,38,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,60,70,80,90,100,110,120,130,140,150,12,12,14,14,16,16,18,18,20,20,,,,,,,,,,,,,,,,,,,,,,,,128,,55,9,63,1,64,3,398,3,,,,,,,,,,,,
400,HW_NAPALMVULCAN,Napalm_Vulcan,1,5,30,35,40,45,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,1,2,3,4,5,,,,,,5,10,15,20,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512,,11,5,,,,,,,,,,,,,,,,,,
401,CH_SOULCOLLECT,Collect_Soul,4,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32768,,,,,,,,,,,,,,,,,,,,,
402,PF_MINDBREAKER,Mind_Breaker,1,5,12,15,18,21,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65536,,,,,,,,,,,,,,,,,,,,,
403,PF_MEMORIZE,Memorize,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65536,,,,,,,,,,,,,,,,,,,,,
404,PF_FOGWALL,Wall_of_Fog,2,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65536,,,,,,,,,,,,,,,,,,,,,
405,PF_SPIDERWEB,Spider_Web,1,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65536,,,,,,,,,,,,,,,,,,,,,
406,ASC_METEORASSAULT,Meteor_Assault,1,10,10,12,14,16,18,20,22,24,26,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,80,120,160,200,240,280,320,360,400,440,10,15,20,25,30,35,40,45,50,55,,,,,,,,,,,,,,,,,,,,,,,,4096,,134,5,132,3,136,5,379,1,,,,,,,,,,,,
407,ASC_CDP,Create_Deadly_Poison,4,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,52,10,53,1,138,5,,,,,,,,,,,,,,
408,WE_BABY,WE_BABY,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,WE_PARENT,WE_PARENT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,WE_CALLBABY,WE_CALLBABY,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,TK_RUN,TK_RUN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,TK_READYSTORM,TK_READYSTORM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,TK_STORMKICK,TK_STORMKICK,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,TK_READYDOWN,TK_READYDOWN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,TK_DOWNKICK,TK_DOWNKICK,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,TK_READYTURN,TK_READYTURN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,TK_TURNKICK,TK_TURNKICK,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,TK_READYCOUNTER,TK_READYCOUNTER,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,TK_COUNTER,TK_COUNTER,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,TK_DODGE,TK_DODGE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,TK_JUMPKICK,TK_JUMPKICK,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,TK_HPTIME,TK_HPTIME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,TK_SPTIME,TK_SPTIME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,TK_POWER,TK_POWER,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,TK_SEVENWIND,TK_SEVENWIND,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,TK_HIGHJUMP,TK_HIGHJUMP,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,SG_FEEL,SG_FEEL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,SG_SUN_WARM,SG_SUN_WARM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,SG_MOON_WARM,SG_MOON_WARM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,SG_STAR_WARM,SG_STAR_WARM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,SG_SUN_COMFORT,SG_SUN_COMFORT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,SG_MOON_COMFORT,SG_MOON_COMFORT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,SG_STAR_COMFORT,SG_STAR_COMFORT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,SG_HATE,SG_HATE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,SG_SUN_ANGER,SG_SUN_ANGER,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,SG_MOON_ANGER,SG_MOON_ANGER,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,SG_STAR_ANGER,SG_STAR_ANGER,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,SG_SUN_BLESS,SG_SUN_BLESS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,SG_MOON_BLESS,SG_MOON_BLESS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,SG_STAR_BLESS,SG_STAR_BLESS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,SG_DEVIL,SG_DEVIL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,SG_FRIEND,SG_FRIEND,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,SG_KNOWLEDGE,SG_KNOWLEDGE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,SG_FUSION,SG_FUSION,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
